country,continent,year,lifeExp,pop,gdpPercap
Guinea,Africa,2001,56.0,8472000,934.8
Guinea,Africa,2002,56.4,8605000,945.6
Guinea,Africa,2003,56.8,8744000,934.4
Guinea,Africa,2004,57.1,8889000,937.5
Guinea,Africa,2005,57.3,9041000,946.0
Guinea,Africa,2006,57.6,9202000,949.9
Guinea,Africa,2007,58.0,9374000,946.2
Guinea,Africa,2008,58.3,9559000,970.9
Guinea,Africa,2009,58.7,9761000,944.6
Guinea,Africa,2010,59.1,9982000,939.4
Guinea,Africa,2011,59.5,10220000,952.3
Guinea,Africa,2012,59.9,10480000,965.7
Guinea,Africa,2013,60.2,10750000,984.7
Guinea-Bissau,Africa,1990,51.3,1017000,740.4
Guinea-Bissau,Africa,1991,51.4,1037000,759.7
Guinea-Bissau,Africa,1992,51.6,1059000,745.5
Guinea-Bissau,Africa,1993,51.7,1081000,737.8
Guinea-Bissau,Africa,1994,51.9,1103000,739.5
Guinea-Bissau,Africa,1995,52.0,1125000,754.0
Guinea-Bissau,Africa,1996,52.1,1148000,772.6
Guinea-Bissau,Africa,1997,52.2,1171000,796.7
Guinea-Bissau,Africa,1998,51.5,1194000,559.2
Guinea-Bissau,Africa,1999,51.7,1217000,590.7
Guinea-Bissau,Africa,2000,51.7,1241000,632.1
Guinea-Bissau,Africa,2001,51.5,1265000,619.4
Guinea-Bissau,Africa,2002,51.3,1290000,575.7
Guinea-Bissau,Africa,2003,51.1,1315000,560.9
Guinea-Bissau,Africa,2004,50.9,1341000,562.1
Guinea-Bissau,Africa,2005,50.9,1368000,569.0
Guinea-Bissau,Africa,2006,50.9,1395000,569.6
Guinea-Bissau,Africa,2007,51.1,1424000,576.0
Guinea-Bissau,Africa,2008,51.3,1454000,582.4
Guinea-Bissau,Africa,2009,51.7,1484000,587.6
Guinea-Bissau,Africa,2010,52.0,1515000,595.5
Guinea-Bissau,Africa,2011,52.2,1547000,614.4
Guinea-Bissau,Africa,2012,52.5,1580000,593.1
Guinea-Bissau,Africa,2013,52.8,1613000,605.3
Guyana,Americas,1990,64.9,724900,1959.0
Guyana,Americas,1991,65.0,723400,2077.0
Guyana,Americas,1992,65.3,723600,2235.0
Guyana,Americas,1993,65.4,724900,2409.0
Guyana,Americas,1994,65.2,726600,2605.0
Guyana,Americas,1995,64.8,728000,2729.0
Guyana,Americas,1996,64.6,729000,2944.0
Guyana,Americas,1997,64.4,729700,3132.0
Guyana,Americas,1998,64.4,730500,3085.0
Guyana,Americas,1999,64.5,731500,3183.0
Guyana,Americas,2000,64.4,733100,3141.0
Guyana,Americas,2001,64.2,735300,3210.0
Guyana,Americas,2002,63.7,738000,3238.0
Guyana,Americas,2003,63.0,740900,3199.0
Guyana,Americas,2004,62.6,743700,3298.0
Guyana,Americas,2005,62.6,746200,3232.0
Guyana,Americas,2006,63.0,748300,3386.0
Guyana,Americas,2007,63.1,750100,3613.0
Guyana,Americas,2008,63.0,751600,3670.0
Guyana,Americas,2009,63.1,753000,3784.0
Guyana,Americas,2010,63.3,754500,3938.0
Guyana,Americas,2011,63.5,756000,4139.0
Guyana,Americas,2012,63.8,757600,4265.0
Guyana,Americas,2013,64.0,759300,4487.0
Haiti,Americas,1990,54.7,7125000,1743.0
Haiti,Americas,1991,54.7,7274000,1716.0
Haiti,Americas,1992,54.9,7423000,1456.0
Haiti,Americas,1993,55.1,7573000,1398.0
Haiti,Americas,1994,55.2,7725000,1260.0
Haiti,Americas,1995,55.8,7878000,1300.0
Haiti,Americas,1996,56.2,8032000,1329.0
Haiti,Americas,1997,56.6,8187000,1342.0
Haiti,Americas,1998,57.1,8342000,1347.0
Haiti,Americas,1999,57.8,8495000,1358.0
Haiti,Americas,2000,58.6,8645000,1344.0
Haiti,Americas,2001,59.2,8792000,1304.0
Haiti,Americas,2002,59.6,8935000,1270.0
Haiti,Americas,2003,59.9,9075000,1250.0
Haiti,Americas,2004,59.1,9213000,1180.0
Haiti,Americas,2005,60.3,9347000,1175.0
Haiti,Americas,2006,60.7,9479000,1182.0
Haiti,Americas,2007,61.3,9608000,1202.0
Haiti,Americas,2008,61.7,9736000,1192.0
Haiti,Americas,2009,62.4,9864000,1206.0
Haiti,Americas,2010,37.0,9993000,1149.0
Haiti,Americas,2011,63.3,10120000,1194.0
Haiti,Americas,2012,63.8,10260000,1180.0
Haiti,Americas,2013,64.3,10390000,1269.0
Honduras,Americas,1990,68.3,4889000,3005.0
Honduras,Americas,1991,68.3,5027000,2999.0
Honduras,Americas,1992,68.4,5165000,3082.0
Honduras,Americas,1993,68.2,5304000,3205.0
Honduras,Americas,1994,68.2,5441000,3052.0
Honduras,Americas,1995,68.3,5575000,3074.0
Honduras,Americas,1996,68.3,5707000,3095.0
Honduras,Americas,1997,68.4,5836000,3160.0
Honduras,Americas,1998,63.7,5963000,3168.0
Honduras,Americas,1999,68.6,6090000,3029.0
Honduras,Americas,2000,68.8,6218000,3094.0
Honduras,Americas,2001,69.0,6347000,3094.0
Honduras,Americas,2002,69.3,6478000,3100.0
Honduras,Americas,2003,69.5,6609000,3130.0
Honduras,Americas,2004,69.9,6743000,3209.0
Honduras,Americas,2005,70.1,6879000,3266.0
Honduras,Americas,2006,70.4,7018000,3409.0
Honduras,Americas,2007,70.6,7159000,3546.0
Honduras,Americas,2008,70.9,7303000,3621.0
Honduras,Americas,2009,71.1,7450000,3461.0
Honduras,Americas,2010,71.3,7601000,3517.0
Honduras,Americas,2011,71.6,7755000,3573.0
Honduras,Americas,2012,71.8,7912000,3615.0
Honduras,Americas,2013,72.0,8072000,3658.0
Hungary,Europe,1990,69.5,10380000,12310.0
Hungary,Europe,1991,69.3,10360000,10850.0
Hungary,Europe,1992,69.1,10350000,10540.0
Hungary,Europe,1993,69.1,10350000,10490.0
Hungary,Europe,1994,69.4,10340000,10820.0
Hungary,Europe,1995,70.0,10330000,11000.0
Hungary,Europe,1996,70.6,10310000,11170.0
Hungary,Europe,1997,71.0,10290000,11710.0
Hungary,Europe,1998,71.1,10260000,12320.0
Hungary,Europe,1999,71.3,10240000,12870.0
Hungary,Europe,2000,71.8,10210000,13590.0
Hungary,Europe,2001,72.3,10180000,14190.0
Hungary,Europe,2002,72.6,10160000,14840.0
Hungary,Europe,2003,72.7,10130000,15510.0
Hungary,Europe,2004,72.9,10110000,16290.0
Hungary,Europe,2005,73.0,10090000,17010.0
Hungary,Europe,2006,73.2,10060000,17710.0
Hungary,Europe,2007,73.4,10040000,17750.0
Hungary,Europe,2008,73.8,10020000,17920.0
Hungary,Europe,2009,74.2,10000000,16750.0
Hungary,Europe,2010,74.7,9984000,16980.0
Hungary,Europe,2011,75.2,9966000,17310.0
Hungary,Europe,2012,75.6,9950000,17070.0
Hungary,Europe,2013,75.8,9934000,17100.0
Iceland,Europe,1990,78.1,254800,26370.0
Iceland,Europe,1991,78.3,257400,26330.0
Iceland,Europe,1992,78.5,259900,25140.0
Iceland,Europe,1993,78.7,262400,25030.0
Iceland,Europe,1994,78.8,264900,25940.0
Iceland,Europe,1995,78.9,267500,25840.0
Iceland,Europe,1996,79.1,270100,27030.0
Iceland,Europe,1997,79.3,272800,28060.0
Iceland,Europe,1998,79.5,275600,29260.0
Iceland,Europe,1999,79.7,278400,30040.0
Iceland,Europe,2000,79.9,281200,31090.0
Iceland,Europe,2001,80.2,284000,31830.0
Iceland,Europe,2002,80.5,286800,31160.0
Iceland,Europe,2003,80.8,289700,31940.0
Iceland,Europe,2004,81.1,293000,34280.0
Iceland,Europe,2005,81.3,296700,35630.0
Iceland,Europe,2006,81.5,301000,36360.0
Iceland,Europe,2007,81.8,305700,37840.0
Iceland,Europe,2008,82.0,310700,37920.0
Iceland,Europe,2009,82.2,315500,35090.0
Iceland,Europe,2010,82.5,320100,33320.0
Iceland,Europe,2011,82.7,324400,33930.0
Iceland,Europe,2012,82.8,328300,34370.0
Iceland,Europe,2013,82.8,332000,34830.0
India,Asia,1990,57.7,873800000,1160.0
India,Asia,1991,58.0,891900000,1150.0
India,Asia,1992,58.3,910100000,1186.0
India,Asia,1993,58.6,928200000,1227.0
India,Asia,1994,59.0,946400000,1290.0
India,Asia,1995,59.3,964500000,1354.0
India,Asia,1996,59.6,982600000,1433.0
India,Asia,1997,60.0,1001000000,1475.0
India,Asia,1998,60.3,1018000000,1543.0
India,Asia,1999,60.7,1036000000,1607.0
India,Asia,2000,61.1,1054000000,1648.0
India,Asia,2001,61.5,1071000000,1714.0
India,Asia,2002,61.9,1089000000,1754.0
India,Asia,2003,62.4,1106000000,1872.0
India,Asia,2004,62.8,1123000000,1981.0
India,Asia,2005,63.2,1140000000,2126.0
India,Asia,2006,63.6,1157000000,2293.0
India,Asia,2007,64.0,1174000000,2488.0
India,Asia,2008,64.4,1191000000,2606.0
India,Asia,2009,64.7,1208000000,2700.0
India,Asia,2010,65.1,1225000000,2961.0
India,Asia,2011,65.5,1241000000,3147.0
India,Asia,2012,65.9,1258000000,3229.0
India,Asia,2013,66.2,1275000000,3368.0
Indonesia,Asia,1990,65.0,184300000,2098.0
Indonesia,Asia,1991,65.4,187500000,2177.0
Indonesia,Asia,1992,65.7,190500000,2383.0
Indonesia,Asia,1993,66.2,193500000,2519.0
Indonesia,Asia,1994,66.6,196500000,2674.0
Indonesia,Asia,1995,67.0,199400000,2852.0
Indonesia,Asia,1996,67.3,202300000,3027.0
Indonesia,Asia,1997,67.7,205100000,3119.0
Indonesia,Asia,1998,67.9,207800000,2656.0
Indonesia,Asia,1999,68.1,210600000,2627.0
Indonesia,Asia,2000,68.3,213400000,2715.0
Indonesia,Asia,2001,68.4,216200000,2788.0
Indonesia,Asia,2002,68.4,219000000,2874.0
Indonesia,Asia,2003,68.6,221800000,2984.0
Indonesia,Asia,2004,67.2,224600000,3096.0
Indonesia,Asia,2005,69.0,227300000,3234.0
Indonesia,Asia,2006,69.1,229900000,3364.0
Indonesia,Asia,2007,69.4,232500000,3527.0
Indonesia,Asia,2008,69.5,235000000,3687.0
Indonesia,Asia,2009,69.6,237400000,3803.0
Indonesia,Asia,2010,69.8,239900000,3983.0
Indonesia,Asia,2011,70.0,242300000,4182.0
Indonesia,Asia,2012,70.3,244800000,4380.0
Indonesia,Asia,2013,70.5,247200000,4590.0
Iran,Asia,1990,66.2,54870000,6332.0
Iran,Asia,1991,68.0,56070000,6771.0
Iran,Asia,1992,68.4,57070000,7045.0
Iran,Asia,1993,68.6,57940000,7171.0
Iran,Asia,1994,69.0,58810000,7331.0
Iran,Asia,1995,69.3,59760000,7496.0
Iran,Asia,1996,69.7,60820000,7835.0
Iran,Asia,1997,69.9,61960000,8129.0
Iran,Asia,1998,70.4,63130000,8185.0
Iran,Asia,1999,70.8,64280000,8260.0
Iran,Asia,2000,71.2,65340000,8601.0
Iran,Asia,2001,71.6,66310000,8834.0
Iran,Asia,2002,72.2,67210000,9184.0
Iran,Asia,2003,72.0,68060000,9725.0
Iran,Asia,2004,73.8,68890000,10300.0
Iran,Asia,2005,74.5,69730000,10690.0
Iran,Asia,2006,75.4,70580000,11180.0
Iran,Asia,2007,76.2,71440000,11760.0
Iran,Asia,2008,76.9,72290000,11680.0
Iran,Asia,2009,77.5,73140000,11970.0
Iran,Asia,2010,77.9,73970000,12480.0
Iran,Asia,2011,78.1,74800000,12720.0
Iran,Asia,2012,78.2,75610000,12330.0
Iran,Asia,2013,78.3,76410000,12020.0
Iraq,Asia,1990,69.2,17370000,7525.0
Iraq,Asia,1991,67.7,17870000,2914.0
Iraq,Asia,1992,68.9,18420000,3703.0
Iraq,Asia,1993,68.9,19010000,3614.0
Iraq,Asia,1994,68.8,19630000,3350.0
Iraq,Asia,1995,68.5,20290000,2973.0
Iraq,Asia,1996,68.5,20970000,3265.0
Iraq,Asia,1997,68.5,21690000,3063.0
Iraq,Asia,1998,68.7,22420000,3439.0
Iraq,Asia,1999,68.9,23140000,3644.0
Iraq,Asia,2000,69.1,23860000,3952.0
Iraq,Asia,2001,69.3,24550000,4210.0
Iraq,Asia,2002,69.4,25230000,4403.0
Iraq,Asia,2003,66.7,25910000,3367.0
Iraq,Asia,2004,65.5,26620000,3293.0
Iraq,Asia,2005,66.6,27360000,3200.0
Iraq,Asia,2006,63.3,28140000,3422.0
Iraq,Asia,2007,64.3,28960000,3372.0
Iraq,Asia,2008,66.6,29820000,3497.0
Iraq,Asia,2009,68.1,30720000,3603.0
Iraq,Asia,2010,68.3,31670000,3761.0
Iraq,Asia,2011,70.6,32660000,3959.0
Iraq,Asia,2012,70.9,33700000,4161.0
Iraq,Asia,2013,71.3,34780000,4397.0
Ireland,Europe,1990,74.8,3531000,16900.0
Ireland,Europe,1991,75.1,3538000,17120.0
Ireland,Europe,1992,75.3,3549000,17560.0
Ireland,Europe,1993,75.5,3566000,17930.0
Ireland,Europe,1994,75.7,3587000,18870.0
Ireland,Europe,1995,75.8,3611000,20580.0
Ireland,Europe,1996,76.0,3638000,22140.0
Ireland,Europe,1997,76.1,3670000,24520.0
Ireland,Europe,1998,76.2,3707000,26130.0
Ireland,Europe,1999,76.4,3751000,28500.0
Ireland,Europe,2000,76.7,3804000,30830.0
Ireland,Europe,2001,77.1,3866000,32340.0
Ireland,Europe,2002,77.6,3936000,34080.0
Ireland,Europe,2003,78.1,4011000,35190.0
Ireland,Europe,2004,78.5,4086000,36300.0
Ireland,Europe,2005,78.9,4158000,38060.0
Ireland,Europe,2006,79.2,4226000,39180.0
Ireland,Europe,2007,79.4,4291000,39960.0
Ireland,Europe,2008,79.4,4353000,38160.0
Ireland,Europe,2009,79.6,4412000,35700.0
Ireland,Europe,2010,79.9,4470000,35260.0
Ireland,Europe,2011,80.2,4526000,35600.0
Ireland,Europe,2012,80.4,4579000,35860.0
Ireland,Europe,2013,80.4,4631000,36020.0
Israel,Asia,1990,76.4,4500000,17500.0
Israel,Asia,1991,76.5,4642000,17540.0
Israel,Asia,1992,76.6,4808000,18050.0
Israel,Asia,1993,76.9,4986000,18200.0
Israel,Asia,1994,77.2,5164000,19300.0
Israel,Asia,1995,77.5,5332000,20150.0
Israel,Asia,1996,77.8,5487000,20640.0
Israel,Asia,1997,78.1,5631000,20900.0
Israel,Asia,1998,78.3,5765000,21110.0
Israel,Asia,1999,78.6,5892000,21330.0
Israel,Asia,2000,78.8,6015000,22830.0
Israel,Asia,2001,78.9,6131000,22380.0
Israel,Asia,2002,79.1,6242000,21910.0
Israel,Asia,2003,79.4,6352000,22090.0
Israel,Asia,2004,79.7,6471000,22930.0
Israel,Asia,2005,80.0,6605000,23850.0
Israel,Asia,2006,80.2,6755000,24670.0
Israel,Asia,2007,80.6,6920000,25560.0
Israel,Asia,2008,80.9,7092000,26040.0
Israel,Asia,2009,81.2,7261000,25760.0
Israel,Asia,2010,81.5,7418000,26460.0
Israel,Asia,2011,81.8,7562000,27080.0
Israel,Asia,2012,82.1,7695000,27320.0
Israel,Asia,2013,82.2,7819000,27690.0
Italy,Europe,1990,77.0,56830000,21560.0
Italy,Europe,1991,77.0,56860000,21760.0
Italy,Europe,1992,77.3,56900000,22010.0
Italy,Europe,1993,77.6,56940000,21830.0
Italy,Europe,1994,77.8,56970000,22470.0
Italy,Europe,1995,78.0,56970000,23680.0
Italy,Europe,1996,78.3,56940000,23900.0
Italy,Europe,1997,78.7,56890000,24680.0
Italy,Europe,1998,79.0,56850000,25410.0
Italy,Europe,1999,79.3,56870000,26130.0
Italy,Europe,2000,79.6,56990000,27160.0
Italy,Europe,2001,79.8,57200000,27780.0
Italy,Europe,2002,80.0,57500000,27970.0
Italy,Europe,2003,80.3,57860000,27840.0
Italy,Europe,2004,80.8,58260000,27890.0
Italy,Europe,2005,81.2,58670000,27750.0
Italy,Europe,2006,81.2,59080000,28220.0
Italy,Europe,2007,81.3,59500000,28510.0
Italy,Europe,2008,81.4,59890000,27950.0
Italy,Europe,2009,81.6,60250000,26230.0
Italy,Europe,2010,81.9,60550000,26550.0
Italy,Europe,2011,82.0,60790000,26520.0
Italy,Europe,2012,82.1,60960000,25810.0
Italy,Europe,2013,82.1,61090000,25360.0
Jamaica,Americas,1990,74.4,2365000,7297.0
Jamaica,Americas,1991,74.6,2380000,7285.0
Jamaica,Americas,1992,74.6,2398000,7405.0
Jamaica,Americas,1993,74.4,2418000,7447.0
Jamaica,Americas,1994,74.2,2439000,7498.0
Jamaica,Americas,1995,73.9,2462000,7524.0
Jamaica,Americas,1996,73.5,2485000,7316.0
Jamaica,Americas,1997,73.1,2509000,7122.0
Jamaica,Americas,1998,72.8,2534000,7012.0
Jamaica,Americas,1999,72.6,2558000,6929.0
Jamaica,Americas,2000,72.7,2582000,6934.0
Jamaica,Americas,2001,72.9,2604000,6988.0
Jamaica,Americas,2002,73.4,2626000,6995.0
Jamaica,Americas,2003,73.9,2646000,7092.0
Jamaica,Americas,2004,74.3,2665000,7093.0
Jamaica,Americas,2005,74.7,2682000,7132.0
Jamaica,Americas,2006,75.2,2696000,7296.0
Jamaica,Americas,2007,75.4,2709000,7365.0
Jamaica,Americas,2008,75.5,2720000,7274.0
Jamaica,Americas,2009,75.6,2731000,7021.0
Jamaica,Americas,2010,75.5,2741000,6892.0
Jamaica,Americas,2011,75.6,2751000,6968.0
Jamaica,Americas,2012,75.5,2761000,6946.0
Jamaica,Americas,2013,75.5,2771000,6956.0
Japan,Asia,1990,79.1,122300000,25870.0
Japan,Asia,1991,79.2,122700000,26650.0
Japan,Asia,1992,79.4,123200000,26820.0
Japan,Asia,1993,79.6,123700000,26820.0
Japan,Asia,1994,79.8,124100000,27040.0
Japan,Asia,1995,79.9,124500000,27510.0
Japan,Asia,1996,80.3,124800000,28390.0
Japan,Asia,1997,80.6,125100000,28820.0
Japan,Asia,1998,80.6,125300000,27900.0
Japan,Asia,1999,80.7,125500000,27810.0
Japan,Asia,2000,81.1,125700000,28560.0
Japan,Asia,2001,81.4,125900000,28570.0
Japan,Asia,2002,81.7,126000000,28600.0
Japan,Asia,2003,81.8,126200000,29070.0
Japan,Asia,2004,82.0,126300000,29740.0
Japan,Asia,2005,82.2,126400000,30290.0
Japan,Asia,2006,82.3,126500000,30780.0
Japan,Asia,2007,82.5,126500000,31430.0
Japan,Asia,2008,82.6,126500000,31080.0
Japan,Asia,2009,82.8,126600000,29360.0
Japan,Asia,2010,83.0,126500000,30730.0
Japan,Asia,2011,82.8,126500000,30590.0
Japan,Asia,2012,83.2,126400000,31270.0
Japan,Asia,2013,83.3,126300000,31840.0
Jordan,Asia,1990,72.0,3416000,3399.0
Jordan,Asia,1991,72.2,3599000,3124.0
Jordan,Asia,1992,72.4,3806000,3432.0
Jordan,Asia,1993,72.6,4019000,3524.0
Jordan,Asia,1994,72.7,4217000,3611.0
Jordan,Asia,1995,72.8,4382000,3732.0
Jordan,Asia,1996,72.9,4510000,3669.0
Jordan,Asia,1997,72.9,4607000,3645.0
Jordan,Asia,1998,73.0,4682000,3625.0
Jordan,Asia,1999,73.0,4752000,3626.0
Jordan,Asia,2000,73.1,4827000,3665.0
Jordan,Asia,2001,73.2,4910000,3743.0
Jordan,Asia,2002,73.4,4998000,3845.0
Jordan,Asia,2003,73.6,5097000,3894.0
Jordan,Asia,2004,73.9,5210000,4116.0
Jordan,Asia,2005,74.2,5342000,4294.0
Jordan,Asia,2006,75.1,5495000,4536.0
Jordan,Asia,2007,76.1,5667000,4802.0
Jordan,Asia,2008,76.8,5849000,5037.0
Jordan,Asia,2009,77.3,6026000,5198.0
Jordan,Asia,2010,77.6,6187000,5202.0
Jordan,Asia,2011,77.9,6330000,5217.0
Jordan,Asia,2012,78.0,6457000,5243.0
Jordan,Asia,2013,78.1,6573000,5291.0
Kazakhstan,Asia,1990,66.7,16530000,7085.0
Kazakhstan,Asia,1991,66.2,16510000,6265.0
Kazakhstan,Asia,1992,65.5,16430000,5920.0
Kazakhstan,Asia,1993,64.7,16290000,5405.0
Kazakhstan,Asia,1994,63.9,16120000,4802.0
Kazakhstan,Asia,1995,63.3,15930000,4493.0
Kazakhstan,Asia,1996,63.1,15710000,4568.0
Kazakhstan,Asia,1997,63.0,15480000,4709.0
Kazakhstan,Asia,1998,63.1,15270000,4692.0
Kazakhstan,Asia,1999,63.4,15080000,4870.0
Kazakhstan,Asia,2000,63.6,14960000,5366.0
Kazakhstan,Asia,2001,63.9,14900000,6082.0
Kazakhstan,Asia,2002,64.1,14900000,6667.0
Kazakhstan,Asia,2003,64.3,14960000,7273.0
Kazakhstan,Asia,2004,64.5,15050000,7930.0
Kazakhstan,Asia,2005,64.7,15170000,8699.0
Kazakhstan,Asia,2006,65.1,15310000,9538.0
Kazakhstan,Asia,2007,65.5,15480000,10270.0
Kazakhstan,Asia,2008,66.1,15660000,10480.0
Kazakhstan,Asia,2009,66.6,15840000,10460.0
Kazakhstan,Asia,2010,67.1,16030000,11040.0
Kazakhstan,Asia,2011,67.4,16210000,11640.0
Kazakhstan,Asia,2012,67.6,16380000,11980.0
Kazakhstan,Asia,2013,67.8,16550000,12520.0
Kenya,Africa,1990,63.0,23450000,1429.0
Kenya,Africa,1991,62.7,24240000,1403.0
Kenya,Africa,1992,62.3,25040000,1342.0
Kenya,Africa,1993,61.7,25850000,1306.0
Kenya,Africa,1994,61.1,26640000,1310.0
Kenya,Africa,1995,60.3,27430000,1336.0
Kenya,Africa,1996,59.6,28190000,1361.0
Kenya,Africa,1997,58.8,28940000,1360.0
Kenya,Africa,1998,58.1,29700000,1355.0
Kenya,Africa,1999,57.6,30460000,1347.0
Kenya,Africa,2000,57.4,31250000,1318.0
Kenya,Africa,2001,57.3,32080000,1304.0
Kenya,Africa,2002,57.4,32930000,1288.0
Kenya,Africa,2003,57.8,33810000,1291.0
Kenya,Africa,2004,58.2,34700000,1317.0
Kenya,Africa,2005,58.8,35610000,1359.0
Kenya,Africa,2006,59.6,36540000,1403.0
Kenya,Africa,2007,60.6,37490000,1457.0
Kenya,Africa,2008,61.5,38460000,1436.0
Kenya,Africa,2009,62.2,39460000,1432.0
Kenya,Africa,2010,63.1,40510000,1471.0
Kenya,Africa,2011,63.9,41610000,1492.0
Kenya,Africa,2012,64.5,42750000,1518.0
Kenya,Africa,2013,65.2,43920000,1561.0
Kiribati,Asia,1990,57.6,71840,2329.0
Kiribati,Asia,1991,57.8,73160,2430.0
Kiribati,Asia,1992,57.9,74260,2407.0
Kiribati,Asia,1993,58.0,75230,2502.0
Kiribati,Asia,1994,58.2,76190,2660.0
Kiribati,Asia,1995,58.4,77250,2479.0
Kiribati,Asia,1996,58.7,78430,2755.0
Kiribati,Asia,1997,58.9,79710,2949.0
Kiribati,Asia,1998,59.1,81080,3356.0
Kiribati,Asia,1999,59.3,82520,3567.0
Kiribati,Asia,2000,59.5,84010,3502.0
Kiribati,Asia,2001,59.7,85550,3490.0
Kiribati,Asia,2002,60.0,87150,3609.0
Kiribati,Asia,2003,60.2,88780,3503.0
Kiribati,Asia,2004,60.3,90400,3382.0
Kiribati,Asia,2005,60.6,91990,3377.0
Kiribati,Asia,2006,60.8,93530,3357.0
Kiribati,Asia,2007,61.0,95040,3312.0
Kiribati,Asia,2008,61.1,96530,3175.0
Kiribati,Asia,2009,61.3,98030,3045.0
Kiribati,Asia,2010,61.5,99550,3032.0
Kiribati,Asia,2011,61.7,101100,3037.0
Kiribati,Asia,2012,61.8,102700,3064.0
Kiribati,Asia,2013,62.0,104300,3091.0
Kuwait,Asia,1990,77.7,2088000,22100.0
Kuwait,Asia,1991,78.4,2031000,29270.0
Kuwait,Asia,1992,78.4,1924000,34930.0
Kuwait,Asia,1993,78.0,1796000,44800.0
Kuwait,Asia,1994,77.3,1688000,46470.0
Kuwait,Asia,1995,76.7,1628000,44960.0
Kuwait,Asia,1996,76.4,1628000,41620.0
Kuwait,Asia,1997,76.4,1679000,40300.0
Kuwait,Asia,1998,76.6,1764000,38060.0
Kuwait,Asia,1999,77.0,1857000,36010.0
Kuwait,Asia,2000,77.5,1941000,36400.0
Kuwait,Asia,2001,78.0,2010000,35250.0
Kuwait,Asia,2002,78.3,2070000,35110.0
Kuwait,Asia,2003,78.5,2127000,39560.0
Kuwait,Asia,2004,78.4,2189000,42280.0
Kuwait,Asia,2005,78.2,2264000,44950.0
Kuwait,Asia,2006,78.0,2351000,45420.0
Kuwait,Asia,2007,78.0,2448000,45070.0
Kuwait,Asia,2008,78.2,2548000,45620.0
Kuwait,Asia,2009,78.6,2646000,41870.0
Kuwait,Asia,2010,79.1,2737000,39770.0
Kuwait,Asia,2011,79.7,2818000,41130.0
Kuwait,Asia,2012,80.1,2892000,42050.0
Kuwait,Asia,2013,80.3,2959000,41340.0
Kyrgyz Republic,Asia,1990,65.3,4395000,2539.0
Kyrgyz Republic,Asia,1991,65.1,4442000,2304.0
Kyrgyz Republic,Asia,1992,64.8,4476000,1965.0
Kyrgyz Republic,Asia,1993,64.5,4507000,1663.0
Kyrgyz Republic,Asia,1994,64.1,4543000,1330.0
Kyrgyz Republic,Asia,1995,64.1,4592000,1245.0
Kyrgyz Republic,Asia,1996,64.3,4659000,1314.0
Kyrgyz Republic,Asia,1997,64.7,4739000,1424.0
Kyrgyz Republic,Asia,1998,65.1,4824000,1434.0
Kyrgyz Republic,Asia,1999,65.5,4899000,1466.0
Kyrgyz Republic,Asia,2000,65.8,4955000,1528.0
Kyrgyz Republic,Asia,2001,66.1,4988000,1592.0
Kyrgyz Republic,Asia,2002,66.3,5003000,1574.0
Kyrgyz Republic,Asia,2003,66.3,5008000,1659.0
Kyrgyz Republic,Asia,2004,66.4,5018000,1754.0
Kyrgyz Republic,Asia,2005,66.4,5042000,1728.0
Kyrgyz Republic,Asia,2006,66.5,5084000,1762.0
Kyrgyz Republic,Asia,2007,66.7,5139000,1897.0
Kyrgyz Republic,Asia,2008,67.1,5204000,2018.0
Kyrgyz Republic,Asia,2009,67.5,5271000,2050.0
Kyrgyz Republic,Asia,2010,67.8,5334000,2018.0
Kyrgyz Republic,Asia,2011,68.2,5393000,2118.0
Kyrgyz Republic,Asia,2012,68.4,5448000,2078.0
Kyrgyz Republic,Asia,2013,68.6,5503000,2209.0
Lao,Asia,1990,55.8,4192000,1172.0
Lao,Asia,1991,56.3,4312000,1175.0
Lao,Asia,1992,56.7,4435000,1203.0
Lao,Asia,1993,57.2,4557000,1287.0
Lao,Asia,1994,57.6,4678000,1329.0
Lao,Asia,1995,57.9,4795000,1362.0
Lao,Asia,1996,58.2,4908000,1359.0
Lao,Asia,1997,58.5,5017000,1395.0
Lao,Asia,1998,58.8,5121000,1401.0
Lao,Asia,1999,59.1,5221000,1472.0
Lao,Asia,2000,59.5,5317000,1518.0
Lao,Asia,2001,60.0,5409000,1565.0
Lao,Asia,2002,60.5,5497000,1616.0
Lao,Asia,2003,61.1,5582000,1668.0
Lao,Asia,2004,61.6,5667000,1732.0
Lao,Asia,2005,62.1,5753000,1811.0
Lao,Asia,2006,62.6,5842000,1938.0
Lao,Asia,2007,63.2,5931000,2058.0
Lao,Asia,2008,63.8,6022000,2185.0
Lao,Asia,2009,64.3,6112000,2314.0
Lao,Asia,2010,64.8,6201000,2467.0
Lao,Asia,2011,65.2,6288000,2628.0
Lao,Asia,2012,65.5,6374000,2807.0
Lao,Asia,2013,65.8,6459000,2990.0
Latvia,Europe,1990,70.1,2664000,10220.0
Latvia,Europe,1991,69.2,2646000,8960.0
Latvia,Europe,1992,67.9,2613000,6152.0
Latvia,Europe,1993,66.5,2571000,5949.0
Latvia,Europe,1994,65.8,2529000,6170.0
Latvia,Europe,1995,66.4,2492000,6192.0
Latvia,Europe,1996,67.9,2463000,6488.0
Latvia,Europe,1997,69.0,2439000,7143.0
Latvia,Europe,1998,69.6,2420000,7605.0
